city,median_household_income,year
"Sherman-Denison, TX",66608.0,2022
"Sherman-Denison, TX",70455.0,2023
"Sherman-Denison, TX",72182.0,2024
"Shreveport-Bossier City, LA",43551.0,2015
"Shreveport-Bossier City, LA",42859.0,2016
"Shreveport-Bossier City, LA",42572.0,2017
"Shreveport-Bossier City, LA",43707.0,2018
"Shreveport-Bossier City, LA",46407.0,2019
"Shreveport-Bossier City, LA",46610.0,2020
"Shreveport-Bossier City, LA",47729.0,2021
"Shreveport-Bossier City, LA",53053.0,2022
"Shreveport-Bossier City, LA",54635.0,2023
"Shreveport-Bossier City, LA",55925.0,2024
"Sierra Vista-Douglas, AZ",45075.0,2015
"Sierra Vista-Douglas, AZ",45383.0,2016
"Sierra Vista-Douglas, AZ",47847.0,2017
"Sierra Vista-Douglas, AZ",48649.0,2018
"Sierra Vista-Douglas, AZ",49260.0,2019
"Sierra Vista-Douglas, AZ",51505.0,2020
"Sierra Vista-Douglas, AZ",55077.0,2021
"Sierra Vista-Douglas, AZ",58421.0,2022
"Sierra Vista-Douglas, AZ",58970.0,2023
"Sierra Vista-Douglas, AZ",59742.0,2024
"Sioux City, IA-NE-SD",50650.0,2015
"Sioux City, IA-NE-SD",52402.0,2016
"Sioux City, IA-NE-SD",54474.0,2017
"Sioux City, IA-NE-SD",57817.0,2018
"Sioux City, IA-NE-SD",59937.0,2019
"Sioux City, IA-NE-SD",61399.0,2020
"Sioux City, IA-NE-SD",64438.0,2021
"Sioux City, IA-NE-SD",69065.0,2022
"Sioux City, IA-NE-SD",72027.0,2023
"Sioux City, IA-NE-SD",75192.0,2024
"Sioux Falls, SD",57889.0,2015
"Sioux Falls, SD",59621.0,2016
"Sioux Falls, SD",62047.0,2017
"Sioux Falls, SD",63940.0,2018
"Sioux Falls, SD",65621.0,2019
"Sioux Falls, SD",67713.0,2020
"Sioux Falls, SD",72547.0,2021
"Sioux Falls, SD",78552.0,2022
"Sioux Falls, SD-MN",81418.0,2023
"Sioux Falls, SD-MN",82754.0,2024
"Slidell-Mandeville-Covington, LA",79277.0,2023
"Slidell-Mandeville-Covington, LA",81202.0,2024
"South Bend-Mishawaka, IN-MI",45650.0,2015
"South Bend-Mishawaka, IN-MI",46489.0,2016
"South Bend-Mishawaka, IN-MI",48681.0,2017
"South Bend-Mishawaka, IN-MI",51549.0,2018
"South Bend-Mishawaka, IN-MI",53323.0,2019
"South Bend-Mishawaka, IN-MI",55101.0,2020
"South Bend-Mishawaka, IN-MI",58996.0,2021
"South Bend-Mishawaka, IN-MI",62448.0,2022
"South Bend-Mishawaka, IN-MI",65385.0,2023
"South Bend-Mishawaka, IN-MI",67217.0,2024
"Spartanburg, SC",42834.0,2015
"Spartanburg, SC",44017.0,2016
"Spartanburg, SC",46431.0,2017
"Spartanburg, SC",48949.0,2018
"Spartanburg, SC",52332.0,2019
"Spartanburg, SC",53757.0,2020
"Spartanburg, SC",57627.0,2021
"Spartanburg, SC",61955.0,2022
"Spartanburg, SC",62440.0,2023
"Spartanburg, SC",64382.0,2024
"Spokane-Spokane Valley, WA",49042.0,2015
"Spokane-Spokane Valley, WA",49929.0,2016
"Spokane-Spokane Valley, WA",51709.0,2017
"Spokane-Spokane Valley, WA",54128.0,2018
"Spokane-Spokane Valley, WA",56410.0,2019
"Spokane-Spokane Valley, WA",59656.0,2020
"Spokane-Spokane Valley, WA",63524.0,2021
"Spokane-Spokane Valley, WA",69752.0,2022
"Spokane-Spokane Valley, WA",72836.0,2023
"Spokane-Spokane Valley, WA",77488.0,2024
"Springfield, IL",56399.0,2015
"Springfield, IL",56947.0,2016
"Springfield, IL",58956.0,2017
"Springfield, IL",60961.0,2018
"Springfield, IL",62533.0,2019
"Springfield, IL",62590.0,2020
"Springfield, IL",66999.0,2021
"Springfield, IL",72445.0,2022
"Springfield, IL",74580.0,2023
"Springfield, IL",75895.0,2024
"Springfield, MA",52759.0,2015
"Springfield, MA",53609.0,2016
"Springfield, MA",55306.0,2017
"Springfield, MA",56513.0,2018
"Springfield, MA",59419.0,2019
"Springfield, MA",61360.0,2020
"Springfield, MA",64659.0,2021
"Springfield, MA",70547.0,2022
"Springfield, MA",70535.0,2023
"Springfield, MA",71306.0,2024
"Springfield, MO",43123.0,2015
"Springfield, MO",43973.0,2016
"Springfield, MO",45326.0,2017
"Springfield, MO",46840.0,2018
"Springfield, MO",48549.0,2019
"Springfield, MO",50496.0,2020
"Springfield, MO",53827.0,2021
"Springfield, MO",58291.0,2022
"Springfield, MO",61488.0,2023
"Springfield, MO",65071.0,2024
"Springfield, OH",43625.0,2015
"Springfield, OH",44154.0,2016
"Springfield, OH",46275.0,2017
"Springfield, OH",48502.0,2018
"Springfield, OH",50873.0,2019
"Springfield, OH",51504.0,2020
"Springfield, OH",54869.0,2021
"Springfield, OH",58954.0,2022
"Springfield, OH",60846.0,2023
"Springfield, OH",63132.0,2024
"St. Cloud, MN",55603.0,2015
"St. Cloud, MN",55995.0,2016
"St. Cloud, MN",58335.0,2017
"St. Cloud, MN",59792.0,2018
"St. Cloud, MN",61985.0,2019
"St. Cloud, MN",64118.0,2020
"St. Cloud, MN",67555.0,2021
"St. Cloud, MN",72564.0,2022
"St. Cloud, MN",75670.0,2023
"St. Cloud, MN",76497.0,2024
"St. George, UT",50774.0,2015
"St. George, UT",52865.0,2016
"St. George, UT",55175.0,2017
"St. George, UT",56877.0,2018
"St. George, UT",59839.0,2019
"St. George, UT",61747.0,2020
"St. George, UT",65040.0,2021
"St. George, UT",71976.0,2022
"St. George, UT",76411.0,2023
"St. George, UT",80632.0,2024
"St. Joseph, MO-KS",47140.0,2015
"St. Joseph, MO-KS",47622.0,2016
"St. Joseph, MO-KS",49568.0,2017
"St. Joseph, MO-KS",51211.0,2018
"St. Joseph, MO-KS",52810.0,2019
"St. Joseph, MO-KS",53298.0,2020
"St. Joseph, MO-KS",55966.0,2021
"St. Joseph, MO-KS",61030.0,2022
"St. Joseph, MO-KS",62900.0,2023
"St. Joseph, MO-KS",65005.0,2024
"St. Louis, MO-IL",55066.0,2015
"St. Louis, MO-IL",56726.0,2016
"St. Louis, MO-IL",59046.0,2017
"St. Louis, MO-IL",61317.0,2018
"St. Louis, MO-IL",63705.0,2019
"St. Louis, MO-IL",65725.0,2020
"St. Louis, MO-IL",69635.0,2021
"St. Louis, MO-IL",75316.0,2022
"St. Louis, MO-IL",78225.0,2023
"St. Louis, MO-IL",80196.0,2024
"State College, PA",52186.0,2015
"State College, PA",54407.0,2016
"State College, PA",56466.0,2017
"State College, PA",58055.0,2018
"State College, PA",60403.0,2019
"State College, PA",61921.0,2020
"State College, PA",64995.0,2021
"State College, PA",70087.0,2022
"State College, PA",72748.0,2023
"State College, PA",74291.0,2024
"Staunton, VA",57140.0,2019
"Staunton, VA",58166.0,2020
"Staunton, VA",61397.0,2021
"Staunton, VA",67711.0,2022
"Staunton-Stuarts Draft, VA",70949.0,2023
"Staunton-Stuarts Draft, VA",73544.0,2024
"Staunton-Waynesboro, VA",49620.0,2015
"Staunton-Waynesboro, VA",51678.0,2016
"Staunton-Waynesboro, VA",54427.0,2017
"Staunton-Waynesboro, VA",55721.0,2018
"Stockton, CA",64432.0,2019
"Stockton, CA",68628.0,2020
"Stockton, CA",74962.0,2021
"Stockton, CA",82837.0,2022
"Stockton-Lodi, CA",53274.0,2015
"Stockton-Lodi, CA",55045.0,2016
"Stockton-Lodi, CA",57813.0,2017
"Stockton-Lodi, CA",61145.0,2018
"Stockton-Lodi, CA",88531.0,2023
"Stockton-Lodi, CA",92179.0,2024
"Sumter, SC",41332.0,2015
"Sumter, SC",40777.0,2016
"Sumter, SC",41946.0,2017
"Sumter, SC",43792.0,2018
"Sumter, SC",44486.0,2019
"Sumter, SC",45854.0,2020
"Sumter, SC",48423.0,2021
"Sumter, SC",52942.0,2022
"Sumter, SC",55990.0,2023
"Sumter, SC",56693.0,2024
"Syracuse, NY",53534.0,2015
"Syracuse, NY",54581.0,2016
"Syracuse, NY",56305.0,2017
"Syracuse, NY",58248.0,2018
"Syracuse, NY",60337.0,2019
"Syracuse, NY",61890.0,2020
"Syracuse, NY",65112.0,2021
"Syracuse, NY",70096.0,2022
"Syracuse, NY",73558.0,2023
"Syracuse, NY",75492.0,2024
"Tallahassee, FL",45344.0,2015
"Tallahassee, FL",47011.0,2016
"Tallahassee, FL",48618.0,2017
"Tallahassee, FL",50401.0,2018
"Tallahassee, FL",51874.0,2019
"Tallahassee, FL",53423.0,2020
"Tallahassee, FL",56304.0,2021
"Tallahassee, FL",59757.0,2022
"Tallahassee, FL",63078.0,2023
"Tallahassee, FL",65261.0,2024
"Tampa-St. Petersburg-Clearwater, FL",47085.0,2015
"Tampa-St. Petersburg-Clearwater, FL",48521.0,2016
"Tampa-St. Petersburg-Clearwater, FL",50567.0,2017
"Tampa-St. Petersburg-Clearwater, FL",52882.0,2018
"Tampa-St. Petersburg-Clearwater, FL",55285.0,2019
"Tampa-St. Petersburg-Clearwater, FL",57097.0,2020
"Tampa-St. Petersburg-Clearwater, FL",61121.0,2021
"Tampa-St. Petersburg-Clearwater, FL",67197.0,2022
"Tampa-St. Petersburg-Clearwater, FL",71254.0,2023
"Tampa-St. Petersburg-Clearwater, FL",74392.0,2024
"Terre Haute, IN",42089.0,2015
"Terre Haute, IN",42883.0,2016
"Terre Haute, IN",44120.0,2017
"Terre Haute, IN",46067.0,2018
"Terre Haute, IN",48591.0,2019
"Terre Haute, IN",50418.0,2020
"Terre Haute, IN",51531.0,2021
"Terre Haute, IN",56449.0,2022
"Terre Haute, IN",55380.0,2023
"Terre Haute, IN",56594.0,2024
"Texarkana, TX-AR",41206.0,2015
"Texarkana, TX-AR",41210.0,2016
"Texarkana, TX-AR",43753.0,2017
"Texarkana, TX-AR",45185.0,2018
"Texarkana, TX-AR",47377.0,2019
"Texarkana, TX-AR",49496.0,2020
"Texarkana, TX-AR",52262.0,2021
"Texarkana, TX-AR",53628.0,2022
"Texarkana, TX-AR",55046.0,2023
"Texarkana, TX-AR",55646.0,2024
"The Villages, FL",50350.0,2015
"The Villages, FL",52594.0,2016
"The Villages, FL",54771.0,2017
"The Villages, FL",55228.0,2018
"The Villages, FL",57226.0,2019
"The Villages, FL",59618.0,2020
"The Villages, FL",63323.0,2021
"The Villages, FL",70105.0,2022
"Toledo, OH",45350.0,2015
"Toledo, OH",46654.0,2016
"Toledo, OH",48284.0,2017
"Toledo, OH",50428.0,2018
"Toledo, OH",52601.0,2019
"Toledo, OH",53600.0,2020
"Toledo, OH",57312.0,2021
"Toledo, OH",61620.0,2022
"Toledo, OH",63749.0,2023
"Toledo, OH",65486.0,2024
"Topeka, KS",51360.0,2015
"Topeka, KS",52861.0,2016
"Topeka, KS",55194.0,2017
"Topeka, KS",56125.0,2018
"Topeka, KS",57603.0,2019
"Topeka, KS",59815.0,2020
"Topeka, KS",61574.0,2021
"Topeka, KS",65665.0,2022
"Topeka, KS",68160.0,2023
"Topeka, KS",69888.0,2024
"Traverse City, MI",77495.0,2023
"Traverse City, MI",80889.0,2024
"Trenton, NJ",72804.0,2015
"Trenton, NJ",73966.0,2016
"Trenton, NJ",77027.0,2017
"Trenton, NJ",79990.0,2018
"Trenton-Princeton, NJ",81057.0,2019
"Trenton-Princeton, NJ",83306.0,2020
"Trenton-Princeton, NJ",85687.0,2021
"Trenton-Princeton, NJ",92697.0,2022
"Trenton-Princeton, NJ",96333.0,2023
"Trenton-Princeton, NJ",100645.0,2024
"Tucson, AZ",46162.0,2015
"Tucson, AZ",46764.0,2016
"Tucson, AZ",48676.0,2017
"Tucson, AZ",51037.0,2018
"Tucson, AZ",53379.0,2019
"Tucson, AZ",55023.0,2020
"Tucson, AZ",59215.0,2021
"Tucson, AZ",64323.0,2022
"Tucson, AZ",67929.0,2023
"Tucson, AZ",70315.0,2024
"Tulsa, OK",50023.0,2015
"Tulsa, OK",50950.0,2016
"Tulsa, OK",52210.0,2017
"Tulsa, OK",54110.0,2018
"Tulsa, OK",55739.0,2019
"Tulsa, OK",57341.0,2020
"Tulsa, OK",60866.0,2021
"Tulsa, OK",65784.0,2022
"Tulsa, OK",67823.0,2023
"Tulsa, OK",69359.0,2024
"Tuscaloosa, AL",43697.0,2015
"Tuscaloosa, AL",45348.0,2016
"Tuscaloosa, AL",48344.0,2017
"Tuscaloosa, AL",50110.0,2018
"Tuscaloosa, AL",50408.0,2019
"Tuscaloosa, AL",50871.0,2020
"Tuscaloosa, AL",54449.0,2021
"Tuscaloosa, AL",58132.0,2022
"Tuscaloosa, AL",59975.0,2023
"Tuscaloosa, AL",61517.0,2024
"Twin Falls, ID",50441.0,2018
"Twin Falls, ID",52919.0,2019
"Twin Falls, ID",53944.0,2020
"Twin Falls, ID",57953.0,2021
"Twin Falls, ID",62912.0,2022
"Twin Falls, ID",66473.0,2023
"Twin Falls, ID",68810.0,2024
"Tyler, TX",46929.0,2015
"Tyler, TX",48683.0,2016
"Tyler, TX",50742.0,2017
"Tyler, TX",53511.0,2018
"Tyler, TX",56810.0,2019
"Tyler, TX",59450.0,2020
"Tyler, TX",62518.0,2021
"Tyler, TX",69053.0,2022
"Tyler, TX",71923.0,2023
"Tyler, TX",74192.0,2024
"Urban Honolulu, HI",74460.0,2015
"Urban Honolulu, HI",77161.0,2016
"Urban Honolulu, HI",80078.0,2017
"Urban Honolulu, HI",82906.0,2018
"Urban Honolulu, HI",85857.0,2019
"Urban Honolulu, HI",87722.0,2020
"Urban Honolulu, HI",92600.0,2021
"Urban Honolulu, HI",99816.0,2022
"Urban Honolulu, HI",104264.0,2023
"Urban Honolulu, HI",106195.0,2024
"Utica-Rome, NY",47695.0,2015
"Utica-Rome, NY",49580.0,2016
"Utica-Rome, NY",50814.0,2017
"Utica-Rome, NY",53401.0,2018
"Utica-Rome, NY",55757.0,2019
"Utica-Rome, NY",58983.0,2020
"Utica-Rome, NY",61452.0,2021
"Utica-Rome, NY",66823.0,2022
"Utica-Rome, NY",68830.0,2023
"Utica-Rome, NY",69779.0,2024
"Valdosta, GA",36220.0,2015
"Valdosta, GA",37793.0,2016
"Valdosta, GA",38448.0,2017
"Valdosta, GA",40200.0,2018
"Valdosta, GA",41647.0,2019
"Valdosta, GA",43859.0,2020
"Valdosta, GA",46092.0,2021
"Valdosta, GA",51216.0,2022
"Valdosta, GA",54581.0,2023
"Valdosta, GA",57085.0,2024
"Vallejo, CA",81472.0,2019
"Vallejo, CA",84638.0,2020
"Vallejo, CA",89648.0,2021
"Vallejo, CA",97037.0,2022
"Vallejo, CA",99994.0,2023
"Vallejo, CA",100401.0,2024
"Vallejo-Fairfield, CA",66828.0,2015
"Vallejo-Fairfield, CA",69227.0,2016
"Vallejo-Fairfield, CA",72950.0,2017
"Vallejo-Fairfield, CA",77609.0,2018
"Victoria, TX",51700.0,2015
"Victoria, TX",54671.0,2016
"Victoria, TX",55837.0,2017
"Victoria, TX",56215.0,2018
"Victoria, TX",57163.0,2019
"Victoria, TX",58629.0,2020
"Victoria, TX",60419.0,2021
"Victoria, TX",66105.0,2022
"Victoria, TX",69618.0,2023
"Victoria, TX",70236.0,2024
"Vineland, NJ",64499.0,2023
"Vineland, NJ",67436.0,2024
"Vineland-Bridgeton, NJ",49984.0,2015
"Vineland-Bridgeton, NJ",49537.0,2016
"Vineland-Bridgeton, NJ",50000.0,2017
"Vineland-Bridgeton, NJ",52593.0,2018
"Vineland-Bridgeton, NJ",54149.0,2019
"Vineland-Bridgeton, NJ",55709.0,2020
"Vineland-Bridgeton, NJ",58397.0,2021
"Vineland-Bridgeton, NJ",62310.0,2022
"Virginia Beach-Chesapeake-Norfolk, VA-NC",80533.0,2023
"Virginia Beach-Chesapeake-Norfolk, VA-NC",82330.0,2024
"Virginia Beach-Norfolk-Newport News, VA-NC",58852.0,2015
"Virginia Beach-Norfolk-Newport News, VA-NC",60059.0,2016
"Virginia Beach-Norfolk-Newport News, VA-NC",61889.0,2017
"Virginia Beach-Norfolk-Newport News, VA-NC",64534.0,2018
"Virginia Beach-Norfolk-Newport News, VA-NC",66759.0,2019
"Virginia Beach-Norfolk-Newport News, VA-NC",68454.0,2020
"Virginia Beach-Norfolk-Newport News, VA-NC",71612.0,2021
"Virginia Beach-Norfolk-Newport News, VA-NC",77082.0,2022
"Visalia, CA",49687.0,2019
"Visalia, CA",52534.0,2020
"Visalia, CA",57394.0,2021
"Visalia, CA",64474.0,2022
"Visalia, CA",69489.0,2023
"Visalia, CA",71300.0,2024
"Visalia-Porterville, CA",42031.0,2015
"Visalia-Porterville, CA",42789.0,2016
"Visalia-Porterville, CA",44871.0,2017
"Visalia-Porterville, CA",47518.0,2018
"Waco, TX",42231.0,2015
"Waco, TX",43778.0,2016
"Waco, TX",45721.0,2017
"Waco, TX",47438.0,2018
"Waco, TX",49077.0,2019
"Waco, TX",49534.0,2020
"Waco, TX",52836.0,2021
"Waco, TX",59193.0,2022
"Waco, TX",63880.0,2023
"Waco, TX",66205.0,2024
"Walla Walla, WA",47238.0,2015
"Walla Walla, WA",48015.0,2016
"Walla Walla, WA",52184.0,2017
"Walla Walla, WA",56163.0,2018
"Walla Walla, WA",57858.0,2019
"Walla Walla, WA",60615.0,2020
"Walla Walla, WA",63686.0,2021
"Walla Walla, WA",66635.0,2022
"Walla Walla, WA",72212.0,2023
"Walla Walla, WA",74202.0,2024
"Warner Robins, GA",50909.0,2015
"Warner Robins, GA",52400.0,2016
"Warner Robins, GA",52997.0,2017
"Warner Robins, GA",54664.0,2018
"Warner Robins, GA",58832.0,2019
"Warner Robins, GA",63074.0,2020
"Warner Robins, GA",67027.0,2021
"Warner Robins, GA",73788.0,2022
"Warner Robins, GA",78702.0,2023
"Warner Robins, GA",79345.0,2024
"Washington-Arlington-Alexandria, DC-VA-MD-WV",92324.0,2015
"Washington-Arlington-Alexandria, DC-VA-MD-WV",93804.0,2016
"Washington-Arlington-Alexandria, DC-VA-MD-WV",97148.0,2017
"Washington-Arlington-Alexandria, DC-VA-MD-WV",100732.0,2018
"Washington-Arlington-Alexandria, DC-VA-MD-WV",103751.0,2019
"Washington-Arlington-Alexandria, DC-VA-MD-WV",106415.0,2020
"Washington-Arlington-Alexandria, DC-VA-MD-WV",111252.0,2021
"Washington-Arlington-Alexandria, DC-VA-MD-WV",119803.0,2022
"Washington-Arlington-Alexandria, DC-VA-MD-WV",123896.0,2023
"Washington-Arlington-Alexandria, DC-VA-MD-WV",126684.0,2024
"Waterbury-Shelton, CT",86365.0,2023
"Waterbury-Shelton, CT",86191.0,2024
"Waterloo-Cedar Falls, IA",50793.0,2015
"Waterloo-Cedar Falls, IA",52469.0,2016
"Waterloo-Cedar Falls, IA",53689.0,2017
"Waterloo-Cedar Falls, IA",55442.0,2018
"Waterloo-Cedar Falls, IA",57495.0,2019
"Waterloo-Cedar Falls, IA",58996.0,2020
"Waterloo-Cedar Falls, IA",61632.0,2021
"Waterloo-Cedar Falls, IA",66732.0,2022
"Waterloo-Cedar Falls, IA",68916.0,2023
"Waterloo-Cedar Falls, IA",70811.0,2024
"Watertown-Fort Drum, NY",49505.0,2015
"Watertown-Fort Drum, NY",49911.0,2016
"Watertown-Fort Drum, NY",50322.0,2017
"Watertown-Fort Drum, NY",52268.0,2018
"Watertown-Fort Drum, NY",52685.0,2019
"Watertown-Fort Drum, NY",54726.0,2020
"Watertown-Fort Drum, NY",58271.0,2021
"Watertown-Fort Drum, NY",62782.0,2022
"Watertown-Fort Drum, NY",64978.0,2023
"Watertown-Fort Drum, NY",66301.0,2024
"Wausau, WI",54083.0,2015
"Wausau, WI",54227.0,2016
"Wausau, WI",56509.0,2017
"Wausau, WI",59543.0,2018
"Wausau, WI",76185.0,2023
"Wausau, WI",77884.0,2024
"Wausau-Weston, WI",61783.0,2019
"Wausau-Weston, WI",62237.0,2020
"Wausau-Weston, WI",66703.0,2021
"Wausau-Weston, WI",71675.0,2022
"Weirton-Steubenville, WV-OH",42136.0,2015
"Weirton-Steubenville, WV-OH",42319.0,2016
"Weirton-Steubenville, WV-OH",44576.0,2017
"Weirton-Steubenville, WV-OH",45932.0,2018
"Weirton-Steubenville, WV-OH",47314.0,2019
"Weirton-Steubenville, WV-OH",47525.0,2020
"Weirton-Steubenville, WV-OH",50495.0,2021
"Weirton-Steubenville, WV-OH",54142.0,2022
"Weirton-Steubenville, WV-OH",57149.0,2023
"Weirton-Steubenville, WV-OH",58784.0,2024
"Wenatchee, WA",52410.0,2015
"Wenatchee, WA",52475.0,2016
"Wenatchee, WA",55236.0,2017
"Wenatchee, WA",57391.0,2018
"Wenatchee, WA",59757.0,2019
"Wenatchee, WA",62894.0,2020
"Wenatchee, WA",66663.0,2021
"Wenatchee, WA",75185.0,2022
"Wenatchee-East Wenatchee, WA",79007.0,2023
"Wenatchee-East Wenatchee, WA",81938.0,2024
"Wheeling, WV-OH",43212.0,2015
"Wheeling, WV-OH",43736.0,2016
"Wheeling, WV-OH",45625.0,2017
"Wheeling, WV-OH",48208.0,2018
"Wheeling, WV-OH",50390.0,2019
"Wheeling, WV-OH",49928.0,2020
"Wheeling, WV-OH",53169.0,2021
"Wheeling, WV-OH",56691.0,2022
"Wheeling, WV-OH",58705.0,2023
"Wheeling, WV-OH",57418.0,2024
"Wichita Falls, TX",46277.0,2015
"Wichita Falls, TX",46043.0,2016
"Wichita Falls, TX",46558.0,2017
"Wichita Falls, TX",47609.0,2018
"Wichita Falls, TX",49779.0,2019
"Wichita Falls, TX",51099.0,2020
"Wichita Falls, TX",55051.0,2021
"Wichita Falls, TX",60641.0,2022
"Wichita Falls, TX",63618.0,2023
"Wichita Falls, TX",65379.0,2024
"Wichita, KS",51424.0,2015
"Wichita, KS",52068.0,2016
"Wichita, KS",53953.0,2017
"Wichita, KS",55818.0,2018
"Wichita, KS",57379.0,2019
"Wichita, KS",58333.0,2020
"Wichita, KS",61445.0,2021
"Wichita, KS",66643.0,2022
"Wichita, KS",68930.0,2023
"Wichita, KS",70655.0,2024
"Wildwood-The Villages, FL",73297.0,2023
"Wildwood-The Villages, FL",76508.0,2024
"Williamsport, PA",47313.0,2015
"Williamsport, PA",48731.0,2016
"Williamsport, PA",50634.0,2017
"Williamsport, PA",52407.0,2018
"Williamsport, PA",54241.0,2019
"Williamsport, PA",54906.0,2020
"Williamsport, PA",58177.0,2021
"Williamsport, PA",63437.0,2022
"Williamsport, PA",64412.0,2023
"Williamsport, PA",63917.0,2024
"Wilmington, NC",49065.0,2015
"Wilmington, NC",50445.0,2016
"Wilmington, NC",51137.0,2017
"Wilmington, NC",52767.0,2018
"Wilmington, NC",55265.0,2019
"Wilmington, NC",57488.0,2020
"Wilmington, NC",63036.0,2021
"Wilmington, NC",68845.0,2022
"Wilmington, NC",73687.0,2023
"Wilmington, NC",76471.0,2024
"Winchester, VA-WV",53585.0,2015
"Winchester, VA-WV",56053.0,2016
"Winchester, VA-WV",60350.0,2017
"Winchester, VA-WV",62967.0,2018
"Winchester, VA-WV",67072.0,2019
"Winchester, VA-WV",69417.0,2020
"Winchester, VA-WV",72904.0,2021
"Winchester, VA-WV",79416.0,2022
"Winchester, VA-WV",82413.0,2023
"Winchester, VA-WV",84298.0,2024
"Winston-Salem, NC",44311.0,2015
"Winston-Salem, NC",45296.0,2016
"Winston-Salem, NC",47099.0,2017
"Winston-Salem, NC",48936.0,2018
"Winston-Salem, NC",50774.0,2019
"Winston-Salem, NC",52607.0,2020
"Winston-Salem, NC",55454.0,2021
"Winston-Salem, NC",60145.0,2022
"Winston-Salem, NC",64282.0,2023
"Winston-Salem, NC",65975.0,2024
"Worcester, MA",93561.0,2023
"Worcester, MA",95939.0,2024
"Worcester, MA-CT",64367.0,2015
"Worcester, MA-CT",65973.0,2016
"Worcester, MA-CT",68311.0,2017
"Worcester, MA-CT",70716.0,2018
"Worcester, MA-CT",73408.0,2019
"Worcester, MA-CT",75705.0,2020
"Worcester, MA-CT",80333.0,2021
"Worcester, MA-CT",86708.0,2022
"Yakima, WA",44749.0,2015
"Yakima, WA",45700.0,2016
"Yakima, WA",47470.0,2017
"Yakima, WA",49871.0,2018
"Yakima, WA",51637.0,2019
"Yakima, WA",54917.0,2020
"Yakima, WA",58380.0,2021
"Yakima, WA",64910.0,2022
"Yakima, WA",68015.0,2023
"Yakima, WA",70656.0,2024
"Yauco, PR",15463.0,2019
"Yauco, PR",15754.0,2020
"Yauco, PR",16749.0,2021
"Yauco, PR",19166.0,2022
"York-Hanover, PA",58269.0,2015
"York-Hanover, PA",59853.0,2016
"York-Hanover, PA",61707.0,2017
"York-Hanover, PA",63902.0,2018
"York-Hanover, PA",66457.0,2019
"York-Hanover, PA",68940.0,2020
"York-Hanover, PA",72543.0,2021
"York-Hanover, PA",79183.0,2022
"York-Hanover, PA",82238.0,2023
"York-Hanover, PA",84829.0,2024
"Youngstown-Warren, OH",55357.0,2023
"Youngstown-Warren, OH",56713.0,2024
"Youngstown-Warren-Boardman, OH-PA",42609.0,2015
"Youngstown-Warren-Boardman, OH-PA",43455.0,2016
"Youngstown-Warren-Boardman, OH-PA",44947.0,2017
"Youngstown-Warren-Boardman, OH-PA",45989.0,2018
"Youngstown-Warren-Boardman, OH-PA",47360.0,2019
"Youngstown-Warren-Boardman, OH-PA",48020.0,2020
"Youngstown-Warren-Boardman, OH-PA",50966.0,2021
"Youngstown-Warren-Boardman, OH-PA",54650.0,2022
"Yuba City, CA",49781.0,2015
"Yuba City, CA",51008.0,2016
"Yuba City, CA",53101.0,2017
"Yuba City, CA",55329.0,2018
"Yuba City, CA",58551.0,2019
"Yuba City, CA",61655.0,2020
"Yuba City, CA",65113.0,2021
"Yuba City, CA",70176.0,2022
"Yuba City, CA",74762.0,2023
"Yuba City, CA",78179.0,2024
"Yuma, AZ",40743.0,2015
"Yuma, AZ",41467.0,2016
"Yuma, AZ",43253.0,2017
"Yuma, AZ",44058.0,2018
"Yuma, AZ",45243.0,2019
"Yuma, AZ",48790.0,2020
"Yuma, AZ",52563.0,2021
"Yuma, AZ",56439.0,2022
"Yuma, AZ",60417.0,2023
"Yuma, AZ",62876.0,2024
